filepath,filename,gray_value
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.859.bmp,2.859.bmp,89.35664335664336
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.861.bmp,2.861.bmp,89.27272727272727
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.862.bmp,2.862.bmp,90.06993006993007
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.863.bmp,2.863.bmp,90.23076923076923
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.864.bmp,2.864.bmp,89.84615384615384
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.865.bmp,2.865.bmp,90.33566433566433
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.866.bmp,2.866.bmp,90.22377622377623
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.867.bmp,2.867.bmp,90.41958041958041
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.868.bmp,2.868.bmp,90.72027972027972
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.869.bmp,2.869.bmp,90.42657342657343
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.871.bmp,2.871.bmp,90.67832167832168
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.872.bmp,2.872.bmp,90.74825174825175
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.873.bmp,2.873.bmp,91.27272727272727
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.875.bmp,2.875.bmp,91.77622377622377
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.877.bmp,2.877.bmp,92.1048951048951
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.879.bmp,2.879.bmp,92.32167832167832
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.88.bmp,2.88.bmp,93.02097902097903
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.882.bmp,2.882.bmp,93.4895104895105
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.883.bmp,2.883.bmp,93.85314685314685
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.884.bmp,2.884.bmp,93.93006993006993
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.885.bmp,2.885.bmp,93.93006993006993
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.887.bmp,2.887.bmp,94.64335664335664
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.888.bmp,2.888.bmp,94.91608391608392
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.889.bmp,2.889.bmp,95.24475524475524
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.89.bmp,2.89.bmp,95.58741258741259
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.891.bmp,2.891.bmp,95.98601398601399
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.892.bmp,2.892.bmp,96.0909090909091
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.893.bmp,2.893.bmp,96.55244755244755
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.895.bmp,2.895.bmp,96.97902097902097
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.898.bmp,2.898.bmp,97.7132867132867
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.899.bmp,2.899.bmp,98.35664335664336
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.9.bmp,2.9.bmp,98.72727272727273
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.902.bmp,2.902.bmp,98.62937062937063
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.903.bmp,2.903.bmp,99.02797202797203
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.905.bmp,2.905.bmp,98.86713286713287
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.906.bmp,2.906.bmp,99.9020979020979
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.907.bmp,2.907.bmp,100.13286713286713
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.909.bmp,2.909.bmp,100.04195804195804
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.91.bmp,2.91.bmp,100.36363636363636
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.911.bmp,2.911.bmp,100.62937062937063
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.912.bmp,2.912.bmp,100.6013986013986
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.914.bmp,2.914.bmp,101.5034965034965
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.915.bmp,2.915.bmp,101.81818181818181
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.916.bmp,2.916.bmp,102.23776223776224
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.917.bmp,2.917.bmp,102.92307692307692
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.918.bmp,2.918.bmp,102.9020979020979
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.92.bmp,2.92.bmp,103.6993006993007
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.922.bmp,2.922.bmp,104.04195804195804
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.923.bmp,2.923.bmp,105.58741258741259
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.925.bmp,2.925.bmp,106.3986013986014
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.926.bmp,2.926.bmp,106.78321678321679
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.927.bmp,2.927.bmp,107.41258741258741
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.928.bmp,2.928.bmp,108.20979020979021
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.929.bmp,2.929.bmp,108.76223776223776
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.931.bmp,2.931.bmp,110.34965034965035
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.933.bmp,2.933.bmp,112.05594405594405
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.935.bmp,2.935.bmp,113.84615384615384
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.936.bmp,2.936.bmp,114.61538461538461
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.937.bmp,2.937.bmp,115.6993006993007
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.938.bmp,2.938.bmp,116.33566433566433
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.939.bmp,2.939.bmp,116.93006993006993
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.94.bmp,2.94.bmp,117.81818181818181
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.941.bmp,2.941.bmp,118.96503496503496
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.942.bmp,2.942.bmp,119.62937062937063
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.944.bmp,2.944.bmp,120.51748251748252
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.945.bmp,2.945.bmp,122.2867132867133
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.947.bmp,2.947.bmp,123.44755244755245
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.95.bmp,2.95.bmp,124.6993006993007
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.952.bmp,2.952.bmp,125.8041958041958
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.953.bmp,2.953.bmp,127.4895104895105
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.954.bmp,2.954.bmp,127.32867132867133
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.956.bmp,2.956.bmp,128.2097902097902
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.957.bmp,2.957.bmp,129.37062937062936
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.959.bmp,2.959.bmp,130.07692307692307
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.961.bmp,2.961.bmp,130.8181818181818
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.962.bmp,2.962.bmp,132.62237762237763
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.963.bmp,2.963.bmp,133.4125874125874
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.965.bmp,2.965.bmp,134.15384615384616
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.966.bmp,2.966.bmp,135.48951048951048
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.968.bmp,2.968.bmp,135.65034965034965
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.969.bmp,2.969.bmp,136.32867132867133
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.97.bmp,2.97.bmp,136.54545454545453
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.971.bmp,2.971.bmp,137.0979020979021
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.973.bmp,2.973.bmp,136.9090909090909
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.974.bmp,2.974.bmp,137.54545454545453
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.975.bmp,2.975.bmp,137.41958041958043
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.977.bmp,2.977.bmp,137.86713286713288
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.978.bmp,2.978.bmp,138.2237762237762
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.979.bmp,2.979.bmp,138.47552447552448
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.98.bmp,2.98.bmp,138.6853146853147
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.981.bmp,2.981.bmp,138.55244755244755
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.982.bmp,2.982.bmp,138.5034965034965
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.983.bmp,2.983.bmp,138.3986013986014
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.984.bmp,2.984.bmp,137.8111888111888
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.986.bmp,2.986.bmp,137.96503496503496
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.987.bmp,2.987.bmp,138.1048951048951
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.989.bmp,2.989.bmp,137.1048951048951
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.99.bmp,2.99.bmp,136.35664335664336
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.991.bmp,2.991.bmp,135.62937062937064
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.992.bmp,2.992.bmp,135.98601398601397
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.994.bmp,2.994.bmp,135.5034965034965
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.995.bmp,2.995.bmp,135.2097902097902
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.997.bmp,2.997.bmp,134.14685314685315
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.998.bmp,2.998.bmp,134.04895104895104
E:\ftkpic\layerscan\2025-04-16\10-56-11\2.999.bmp,2.999.bmp,133.7972027972028
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.0.bmp,3.0.bmp,133.5174825174825
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.001.bmp,3.001.bmp,133.5174825174825
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.003.bmp,3.003.bmp,133.15384615384616
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.005.bmp,3.005.bmp,132.76923076923077
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.007.bmp,3.007.bmp,132.44755244755245
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.008.bmp,3.008.bmp,131.51048951048952
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.009.bmp,3.009.bmp,131.83216783216784
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.011.bmp,3.011.bmp,131.43356643356643
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.012.bmp,3.012.bmp,132.006993006993
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.014.bmp,3.014.bmp,131.58041958041957
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.015.bmp,3.015.bmp,131.4965034965035
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.017.bmp,3.017.bmp,131.23776223776224
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.018.bmp,3.018.bmp,132.0909090909091
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.019.bmp,3.019.bmp,131.95104895104896
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.02.bmp,3.02.bmp,132.28671328671328
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.021.bmp,3.021.bmp,132.35664335664336
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.022.bmp,3.022.bmp,132.84615384615384
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.023.bmp,3.023.bmp,132.84615384615384
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.025.bmp,3.025.bmp,133.2937062937063
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.026.bmp,3.026.bmp,133.3846153846154
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.027.bmp,3.027.bmp,133.21678321678323
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.03.bmp,3.03.bmp,134.01398601398603
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.031.bmp,3.031.bmp,134.54545454545453
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.034.bmp,3.034.bmp,135.23076923076923
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.035.bmp,3.035.bmp,136.34265734265733
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.036.bmp,3.036.bmp,136.64335664335664
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.037.bmp,3.037.bmp,137.6083916083916
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.038.bmp,3.038.bmp,137.98601398601397
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.039.bmp,3.039.bmp,138.55944055944056
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.041.bmp,3.041.bmp,139.62237762237763
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.042.bmp,3.042.bmp,140.4825174825175
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.043.bmp,3.043.bmp,140.8041958041958
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.046.bmp,3.046.bmp,141.6993006993007
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.047.bmp,3.047.bmp,143.23776223776224
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.048.bmp,3.048.bmp,143.82517482517483
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.049.bmp,3.049.bmp,144.16083916083917
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.051.bmp,3.051.bmp,145.33566433566435
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.053.bmp,3.053.bmp,145.8881118881119
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.055.bmp,3.055.bmp,145.993006993007
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.057.bmp,3.057.bmp,146.34265734265733
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.059.bmp,3.059.bmp,146.58041958041957
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.06.bmp,3.06.bmp,146.9020979020979
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.061.bmp,3.061.bmp,147.27272727272728
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.062.bmp,3.062.bmp,147.16083916083917
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.063.bmp,3.063.bmp,147.2027972027972
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.064.bmp,3.064.bmp,147.04895104895104
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.065.bmp,3.065.bmp,146.65734265734267
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.066.bmp,3.066.bmp,146.37062937062936
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.067.bmp,3.067.bmp,145.72727272727272
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.07.bmp,3.07.bmp,144.9090909090909
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.071.bmp,3.071.bmp,143.3916083916084
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.073.bmp,3.073.bmp,143.21678321678323
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.074.bmp,3.074.bmp,141.84615384615384
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.076.bmp,3.076.bmp,141.23776223776224
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.077.bmp,3.077.bmp,139.62937062937064
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.078.bmp,3.078.bmp,139.0
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.08.bmp,3.08.bmp,137.63636363636363
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.082.bmp,3.082.bmp,136.2237762237762
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.084.bmp,3.084.bmp,135.16083916083917
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.085.bmp,3.085.bmp,134.3146853146853
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.086.bmp,3.086.bmp,133.82517482517483
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.088.bmp,3.088.bmp,132.4125874125874
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.089.bmp,3.089.bmp,131.69230769230768
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.09.bmp,3.09.bmp,130.55944055944056
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.091.bmp,3.091.bmp,129.45454545454547
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.092.bmp,3.092.bmp,128.95104895104896
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.094.bmp,3.094.bmp,127.41258741258741
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.095.bmp,3.095.bmp,126.34265734265735
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.097.bmp,3.097.bmp,124.92307692307692
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.099.bmp,3.099.bmp,124.06993006993007
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.1.bmp,3.1.bmp,122.3076923076923
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.102.bmp,3.102.bmp,121.06293706293707
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.103.bmp,3.103.bmp,119.81818181818181
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.104.bmp,3.104.bmp,119.83916083916084
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.105.bmp,3.105.bmp,118.79020979020979
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.106.bmp,3.106.bmp,118.17482517482517
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.107.bmp,3.107.bmp,117.67132867132867
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.109.bmp,3.109.bmp,116.04895104895105
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.11.bmp,3.11.bmp,115.0979020979021
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.112.bmp,3.112.bmp,113.02797202797203
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.115.bmp,3.115.bmp,111.79020979020979
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.117.bmp,3.117.bmp,109.72727272727273
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.119.bmp,3.119.bmp,108.2027972027972
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.12.bmp,3.12.bmp,106.67832167832168
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.121.bmp,3.121.bmp,106.0979020979021
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.122.bmp,3.122.bmp,105.33566433566433
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.124.bmp,3.124.bmp,104.45454545454545
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.125.bmp,3.125.bmp,103.21678321678321
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.127.bmp,3.127.bmp,101.45454545454545
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.128.bmp,3.128.bmp,101.46853146853147
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.129.bmp,3.129.bmp,100.95804195804196
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.13.bmp,3.13.bmp,100.65734265734265
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.132.bmp,3.132.bmp,99.48251748251748
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.134.bmp,3.134.bmp,98.76223776223776
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.135.bmp,3.135.bmp,98.0909090909091
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.137.bmp,3.137.bmp,97.2867132867133
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.139.bmp,3.139.bmp,96.42657342657343
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.141.bmp,3.141.bmp,96.1048951048951
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.142.bmp,3.142.bmp,94.95104895104895
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.143.bmp,3.143.bmp,94.32867132867133
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.145.bmp,3.145.bmp,93.0
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.146.bmp,3.146.bmp,92.41958041958041
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.147.bmp,3.147.bmp,91.81818181818181
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.148.bmp,3.148.bmp,91.3006993006993
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.149.bmp,3.149.bmp,91.38461538461539
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.15.bmp,3.15.bmp,90.82517482517483
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.151.bmp,3.151.bmp,90.3986013986014
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.152.bmp,3.152.bmp,90.32867132867133
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.154.bmp,3.154.bmp,90.2027972027972
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.155.bmp,3.155.bmp,89.13286713286713
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.156.bmp,3.156.bmp,89.00699300699301
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.157.bmp,3.157.bmp,88.58741258741259
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.158.bmp,3.158.bmp,88.6013986013986
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.16.bmp,3.16.bmp,87.62937062937063
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.161.bmp,3.161.bmp,87.6013986013986
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.162.bmp,3.162.bmp,87.36363636363636
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.163.bmp,3.163.bmp,87.17482517482517
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.164.bmp,3.164.bmp,86.7062937062937
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.165.bmp,3.165.bmp,86.81118881118881
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.168.bmp,3.168.bmp,86.43356643356644
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.169.bmp,3.169.bmp,86.16783216783217
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.171.bmp,3.171.bmp,86.04195804195804
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.172.bmp,3.172.bmp,85.65734265734265
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.173.bmp,3.173.bmp,85.46153846153847
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.174.bmp,3.174.bmp,85.42657342657343
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.176.bmp,3.176.bmp,84.97902097902097
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.178.bmp,3.178.bmp,84.7132867132867
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.179.bmp,3.179.bmp,84.37762237762237
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.181.bmp,3.181.bmp,84.12587412587412
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.182.bmp,3.182.bmp,83.8041958041958
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.183.bmp,3.183.bmp,83.7132867132867
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.184.bmp,3.184.bmp,83.7132867132867
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.185.bmp,3.185.bmp,83.32167832167832
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.186.bmp,3.186.bmp,83.0909090909091
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.187.bmp,3.187.bmp,83.14685314685315
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.189.bmp,3.189.bmp,83.00699300699301
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.19.bmp,3.19.bmp,82.25174825174825
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.191.bmp,3.191.bmp,82.33566433566433
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.192.bmp,3.192.bmp,82.37062937062937
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.193.bmp,3.193.bmp,82.01398601398601
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.195.bmp,3.195.bmp,81.92307692307692
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.196.bmp,3.196.bmp,81.6013986013986
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.197.bmp,3.197.bmp,81.5034965034965
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.198.bmp,3.198.bmp,81.62237762237763
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.199.bmp,3.199.bmp,81.5944055944056
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.201.bmp,3.201.bmp,81.01398601398601
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.203.bmp,3.203.bmp,80.94405594405595
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.205.bmp,3.205.bmp,80.98601398601399
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.206.bmp,3.206.bmp,80.63636363636364
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.209.bmp,3.209.bmp,80.55944055944056
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.21.bmp,3.21.bmp,80.5104895104895
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.212.bmp,3.212.bmp,80.15384615384616
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.213.bmp,3.213.bmp,79.93006993006993
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.214.bmp,3.214.bmp,79.68531468531468
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.216.bmp,3.216.bmp,79.4965034965035
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.218.bmp,3.218.bmp,79.5944055944056
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.22.bmp,3.22.bmp,79.35664335664336
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.221.bmp,3.221.bmp,79.4895104895105
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.222.bmp,3.222.bmp,79.26573426573427
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.224.bmp,3.224.bmp,78.86013986013987
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.226.bmp,3.226.bmp,79.04195804195804
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.227.bmp,3.227.bmp,78.87412587412588
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.229.bmp,3.229.bmp,78.73426573426573
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.23.bmp,3.23.bmp,78.72027972027972
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.231.bmp,3.231.bmp,78.55944055944056
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.232.bmp,3.232.bmp,78.39160839160839
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.233.bmp,3.233.bmp,78.39160839160839
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.235.bmp,3.235.bmp,78.44755244755245
E:\ftkpic\layerscan\2025-04-16\10-56-11\3.236.bmp,3.236.bmp,78.07692307692308
