Filename,GrayValue,ROI_Size
4.556.bmp,92.53333333333333,15x15
4.557.bmp,92.73333333333333,15x15
4.558.bmp,92.86222222222223,15x15
4.559.bmp,93.28444444444445,15x15
4.56.bmp,93.02222222222223,15x15
4.561.bmp,93.43111111111111,15x15
4.562.bmp,93.44,15x15
4.563.bmp,93.60888888888888,15x15
4.564.bmp,93.55555555555556,15x15
4.565.bmp,93.89777777777778,15x15
4.566.bmp,93.73333333333333,15x15
4.567.bmp,93.99555555555555,15x15
4.568.bmp,93.8488888888889,15x15
4.569.bmp,94.14222222222222,15x15
4.57.bmp,94.2,15x15
4.571.bmp,94.27555555555556,15x15
4.572.bmp,94.33777777777777,15x15
4.573.bmp,94.39555555555556,15x15
4.574.bmp,94.36444444444444,15x15
4.575.bmp,94.23555555555555,15x15
4.576.bmp,94.29777777777778,15x15
4.577.bmp,94.43111111111111,15x15
4.578.bmp,94.4,15x15
4.579.bmp,94.50666666666666,15x15
4.58.bmp,94.45777777777778,15x15
4.581.bmp,94.4088888888889,15x15
4.582.bmp,94.60888888888888,15x15
4.583.bmp,94.69333333333333,15x15
4.584.bmp,94.37333333333333,15x15
4.585.bmp,94.34666666666666,15x15
4.586.bmp,94.28444444444445,15x15
4.587.bmp,94.2311111111111,15x15
4.588.bmp,94.07555555555555,15x15
4.589.bmp,94.24888888888889,15x15
4.59.bmp,94.17333333333333,15x15
4.591.bmp,94.05333333333333,15x15
4.592.bmp,94.19555555555556,15x15
4.593.bmp,94.11111111111111,15x15
4.594.bmp,94.09333333333333,15x15
4.595.bmp,94.07111111111111,15x15
4.596.bmp,93.81777777777778,15x15
4.597.bmp,93.90222222222222,15x15
4.598.bmp,93.7911111111111,15x15
4.599.bmp,93.77333333333333,15x15
4.6.bmp,93.86222222222223,15x15
4.601.bmp,93.73333333333333,15x15
4.602.bmp,93.69333333333333,15x15
4.603.bmp,93.71111111111111,15x15
4.604.bmp,93.67555555555556,15x15
4.605.bmp,93.66666666666667,15x15
4.606.bmp,93.61333333333333,15x15
4.608.bmp,93.77777777777777,15x15
4.61.bmp,93.65333333333334,15x15
4.611.bmp,93.78666666666666,15x15
4.612.bmp,93.98222222222222,15x15
4.613.bmp,94.06666666666666,15x15
4.614.bmp,93.77333333333333,15x15
4.615.bmp,93.92444444444445,15x15
4.616.bmp,94.14666666666666,15x15
4.617.bmp,94.03555555555556,15x15
4.618.bmp,94.2088888888889,15x15
4.619.bmp,94.06222222222222,15x15
4.62.bmp,93.90222222222222,15x15
4.621.bmp,94.18222222222222,15x15
4.622.bmp,94.26666666666667,15x15
4.623.bmp,94.19111111111111,15x15
4.624.bmp,94.24,15x15
4.625.bmp,94.42222222222222,15x15
4.626.bmp,94.32888888888888,15x15
4.627.bmp,94.27555555555556,15x15
4.628.bmp,94.34666666666666,15x15
4.629.bmp,94.26222222222222,15x15
4.63.bmp,94.28,15x15
4.631.bmp,94.36444444444444,15x15
4.632.bmp,94.51555555555555,15x15
4.633.bmp,94.48,15x15
4.634.bmp,94.65333333333334,15x15
4.635.bmp,94.44444444444444,15x15
4.636.bmp,94.38666666666667,15x15
4.637.bmp,94.25333333333333,15x15
4.638.bmp,94.17777777777778,15x15
4.639.bmp,94.12444444444445,15x15
4.64.bmp,94.10222222222222,15x15
4.641.bmp,94.15555555555555,15x15
4.642.bmp,94.04444444444445,15x15
4.643.bmp,93.8711111111111,15x15
4.644.bmp,93.92,15x15
4.645.bmp,93.82666666666667,15x15
4.646.bmp,93.70222222222222,15x15
4.647.bmp,93.68888888888888,15x15
4.648.bmp,93.73333333333333,15x15
4.649.bmp,93.44,15x15
4.65.bmp,93.22222222222223,15x15
4.651.bmp,92.97333333333333,15x15
4.652.bmp,92.89777777777778,15x15
4.653.bmp,92.82222222222222,15x15
4.654.bmp,92.65777777777778,15x15
4.655.bmp,92.53777777777778,15x15
4.656.bmp,92.37777777777778,15x15
4.657.bmp,92.1511111111111,15x15
4.658.bmp,92.06222222222222,15x15
4.659.bmp,91.90222222222222,15x15
4.66.bmp,91.72444444444444,15x15
4.661.bmp,91.5111111111111,15x15
4.662.bmp,91.21777777777778,15x15
4.663.bmp,91.05333333333333,15x15
4.664.bmp,91.03111111111112,15x15
4.665.bmp,90.64,15x15
4.666.bmp,90.39555555555556,15x15
4.667.bmp,90.32444444444444,15x15
4.668.bmp,89.85333333333334,15x15
4.669.bmp,89.62222222222222,15x15
4.67.bmp,89.43111111111111,15x15
4.671.bmp,89.04,15x15
4.672.bmp,88.60888888888888,15x15
4.673.bmp,88.37333333333333,15x15
4.674.bmp,88.06222222222222,15x15
4.675.bmp,87.92444444444445,15x15
4.676.bmp,87.52444444444444,15x15
4.677.bmp,87.32,15x15
4.678.bmp,86.64888888888889,15x15
4.679.bmp,86.44444444444444,15x15
4.68.bmp,86.07111111111111,15x15
4.681.bmp,85.92444444444445,15x15
4.682.bmp,85.56444444444445,15x15
4.683.bmp,84.90222222222222,15x15
4.684.bmp,84.86222222222223,15x15
4.685.bmp,84.32444444444444,15x15
4.686.bmp,84.03555555555556,15x15
4.687.bmp,83.69333333333333,15x15
4.688.bmp,83.10222222222222,15x15
4.689.bmp,82.7911111111111,15x15
4.69.bmp,82.64888888888889,15x15
4.691.bmp,82.0,15x15
4.692.bmp,82.01333333333334,15x15
4.693.bmp,81.30666666666667,15x15
4.694.bmp,81.09777777777778,15x15
4.695.bmp,80.6,15x15
4.696.bmp,80.61333333333333,15x15
4.697.bmp,80.15555555555555,15x15
4.698.bmp,79.32444444444444,15x15
4.699.bmp,79.12,15x15
4.7.bmp,78.83111111111111,15x15
4.701.bmp,78.32888888888888,15x15
4.702.bmp,78.00444444444445,15x15
4.703.bmp,77.70222222222222,15x15
4.704.bmp,77.42222222222222,15x15
4.705.bmp,77.07555555555555,15x15
4.706.bmp,76.44888888888889,15x15
4.707.bmp,76.1511111111111,15x15
4.708.bmp,75.83111111111111,15x15
4.709.bmp,75.29777777777778,15x15
4.71.bmp,75.00444444444445,15x15
4.711.bmp,74.88444444444444,15x15
